FL,Palm Beach Shores Police Department,,"247 Edwards Lane  Palm Beach Shores, FL 33404",561-844-3456,11,"1,269",Local Police
FL,Palm Springs Public Safety Department,,"230 Cypress Lane  Palm Springs, FL 33461",,39,,Local Police
FL,Palmetto Police Department,,"1115 Tenth Street West  Palmetto, FL 34221",941-723-4587,37,"12,571",Local Police
FL,Panama City Airport Police Department,,"3173 Airport Road  Panama City, FL 32405",,11,,Special Jurisdiction
FL,Panama City Beach Police Department,,"17110 Firenzo Street  Panama City Beach, FL 32413",850-233-5010,50,"7,671",Local Police
FL,Panama City Police Department,,"1209 East 15Th Street  Panama City, FL 32405",850-872-3133,86,"36,417",Local Police
FL,Parker Police Department,,"1001 West Park Street  Parker, FL 32404",850-871-4100,9,"4,623",Local Police
FL,Pasco County Sheriff's Office,,"8700 Citizen Dr  New Port Richey, FL 34654",727-844-7748,485,"344,765",Sheriff
FL,Pembroke Pines Police Department,,"9500 Pines Boulevard  Pembroke Pines, FL 33024",954-431-2558,238,"137,427",Local Police
FL,Pensacola Police Department,,"Post Office Box 1750  Pensacola, FL 32591",850-435-1960,146,"56,255",Local Police
FL,Pensacola State College,,"1000 College Blvd.  Pensacola, FL 32504",,12,,Special Jurisdiction
FL,Perry Police Department,,"211 S Washington St  Perry, FL 32347",850-584-5121,23,"6,847",Local Police
FL,Pinecrest Police Departmen,,"12645 S. Dixie Highway  Pinecrest, FL 33156",,50,,Local Police
FL,Pinellas County Schools Police Department,,"11111 South Belcher Road  Largo, FL 33773",,20,,Special Jurisdiction
FL,Pinellas County Sheriff's Office,,"P.O. Box 2500  Largo, FL 33779",727-582-6401,863,"921,482",Sheriff
FL,Pinellas Park Police Department,x,"7700 59Th Street North  Pinellas Park, FL 33781",727-541-0789,106,"50,000",Local Police
FL,Plant City Police Department,,"Post Office Box 4709  Plant City, FL 33563",813-757-9200,64,"29,915",Local Police
FL,Plantation Police Department,,"451 Northwest 70Th Terrace  Plantation, FL 33317",954-797-2708,180,"82,934",Local Police
FL,Polk County Sheriff's Office,,"455 N Broadway Ave  Bartow, FL 33830",863-519-3961,600,"483,924",Sheriff
FL,Ponce Inlet Police Department,,"4301 South Peninsula Drive  Ponce Inlet, FL 32127",386-322-6700,12,"2,513",Local Police
FL,Port Orange Police Department,,"1395 Dunlawton Avenue  Port Orange, FL 32129",,83,,Local Police
FL,Port Richey Police Department,,"6333 Ridge Road  Port Richey, FL 34668",,11,,Local Police
FL,Port St Joe Police Department,,"Post Office Box 278  Port St. Joe, FL 32456",,11,,Local Police
FL,Port St Lucie Police Department,,"121 Sw Port St. Lucie Blvd.  Port St. Lucie, FL 34984",772-871-5000,245,"168,000",Local Police
FL,Punta Gorda Police Department,,"1410 Tamiami Trail  Punta Gorda, FL 33950",941-575-5519,35,"14,344",Local Police
FL,Putnam County Sheriff's Office,,"130 Orie Griffin Blvd  Palatka, FL 32177",904-329-0815,114,"70,423",Sheriff
FL,Quincy Police Department,,"121 East Jefferson Street  Quincy, FL 32351",,24,,Local Police
FL,Riviera Beach Police Department,,"600 W. Blue Heron Blvd.  Riviera Beach, FL 33404",561-840-3351,108,"29,884",Local Police
FL,Rockledge Police Department,,"123 Barton Boulevard  Rockledge, FL 32955",321-690-3988,50,"20,170",Local Police
FL,Sanford Airport Police Department,,"1200 RED CLEVELAND BOULEVARD  Sanford, FL 32773",,11,,Special Jurisdiction
FL,Sanford Police Department,,"815 South French Avenue  Sanford, FL 32771",407-323-3030,131,"38,291",Local Police
FL,Sanibel Police Department,,"800 Dunlop Street  Sanibel, FL 33957",941-472-3111,25,"6,064",Local Police
FL,Santa Fe College Police,,"3000 NW 83rd St.  Gainesville, FL 32606",,21,,Special Jurisdiction
FL,Santa Rosa County Sheriff's Office,,"P.O. Box 7129  Milton, FL 32572",850-983-1243,190,"117,743",Sheriff
FL,Sarasota County Sheriff's Office,,"P.O. Box 4115  Sarasota, FL 34230",941-951-5800,409,"325,957",Sheriff
FL,Sarasota Police Department,,"Post Office Box 3528  Sarasota, FL 34230",941-364-7314,183,"52,715",Local Police
FL,Sarasota School Police Department,,"1960 Landings Boulevard  Sarasota, FL 34231",,1,,Special Jurisdiction
FL,Sarasota-Manatee Airport Authority Police,,"6000 Airport Circle  Sarasota, FL 34243",,12,,Special Jurisdiction
FL,Satellite Beach Police Department,,"510 Cinnamon Drive  Satellite Beach, FL 32937",321-773-4400,22,"9,577",Local Police
FL,Sea Ranch Lakes Police Department,,"Number 1 Gatehouse Road  Fort Lauderdale, FL 33308",954-943-8860,7,"1,392",Local Police
FL,Sebastian Police Department,,"1225 Main Street  Sebastian, FL 32958",561-589-5388,39,"16,181",Local Police
FL,Sebring Police Department,,"307 North Ridgewood Drive  Sebring, FL 33870",863-471-5108,33,"9,667",Local Police
FL,Seminole County Sheriff's Office,,"100 Bush Blvd  Sanford, FL 32773",407-665-6729,355,"365,196",Sheriff
FL,Seminole Tribal Police Department,,"3280 North 64Th Avenue  Hollywood, FL 33024",,144,,Tribal
FL,Sewall's Point Police Department,,"1 South Sewall's Point Road  Sewall's Point, FL 34996",,8,,Local Police
FL,Shalimar Police Department,,"#2 Cherokee Drive  Shalimar, FL 32579",850-651-1115,3,718,Local Police
FL,Sneads Police Department,,"Post Office Box 126  Sneads, FL 32460",,5,,Local Police
FL,South Daytona Police Department,,"Post Office Box 214960  South Daytona, FL 32121",904-322-3030,25,"13,177",Local Police
FL,South Miami Police Department,,"6130 Sunset Drive  South Miami, FL 33143",305-663-6315,43,"10,741",Local Police
FL,South Palm Beach Public Safety Department,,"3577 South Ocean Blvd.  South Palm Beach, FL 33480",,9,,Local Police
FL,Springfield Police Department,,"3529 East Third Street  Springfield, FL 32401",850-872-7545,15,"8,810",Local Police
FL,St Augustine Beach Police Department,,"2300 A1A South  St. Augustine Beach, FL 32080",904-471-3600,16,"4,683",Local Police
FL,St Augustine Police Department,,"Post Office Box 1950  St. Augustine, FL 32085",904-825-1074,50,"11,592",Local Police
FL,St Cloud Police Department,,"4700 Neptune Road  St. Cloud, FL 34769",407-891-6700,69,"20,074",Local Police
FL,St Johns County Sheriff's Office,,"4015 Lewis Speedway  Saint Augustine, FL 32084",,269,,Sheriff
FL,St Lucie County Sheriff's Office,,"4700 W Midway Rd  Fort Pierce, FL 34981",561-462-3283,259,"192,695",Sheriff
FL,St Pete Beach Police Department,,"200 76Th Avenue  St. Pete Beach, FL 33706",,26,,Local Police
FL,St Petersburg Police Department,,"1300 First Avenue North  St. Petersburg, FL 33705",727-893-7831,510,"248,232",Local Police
FL,Starke Police Department,,"830 Edwards Road  Starke, FL 32091",904-964-5400,19,"5,593",Local Police
FL,Stuart Police Department,,"830 Martin Luther King Jr. Blvd.  Stuart, FL 34994",561-220-3900,45,"14,633",Local Police
FL,Sumter County Sheriff's Office,,"225 E Mccollum AvePO Box 188 Bushnell, FL 33513",352-793-0222,104,"53,345",Sheriff
FL,Sunny Isles Beach Police Department,,"18070 Collins Avenue   2Nd Floor  Sunny Isles Beach, FL 33160",305-947-4440,45,"15,315",Local Police
FL,Sunrise Police Department,,"777 Sawgrass Corporate Parkway  Sunrise, FL 33323",954-746-3357,175,"85,779",Local Police
FL,Surfside Police Department,,"9293 Harding Avenue  Surfside, FL 33154",305-861-4862,32,"4,909",Local Police
FL,Suwannee County Sheriff's Office,,"200 S Ohio Ave Mlk AveSte 105 Live Oak, FL 32064",904-364-3492,48,"34,844",Sheriff
FL,Sweetwater Police Department,,"500 S.W. 109Th Avenue  Sweetwater, FL 33174",305-552-9900,19,"14,226",Local Police
FL,Tallahassee Community College Police,,"444 Appleyard Drive  Tallahassee, FL 32304",,8,,Special Jurisdiction
FL,Tallahassee Police Department,,"234 East Seventh Avenue  Tallahassee, FL 32303",850-891-4200,364,"150,624",Local Police
FL,Tampa International Airport Police Department,,"Post Office Box 22287  Tampa, FL 33622",,80,,Special Jurisdiction
FL,Tampa Police Department,,"411 North Franklin Street  Tampa, FL 33602",813-276-3750,980,"303,447",Local Police
FL,Tarpon Springs Police Department,,"444 South Huey Avenue  Tarpon Springs, FL 34689",727-938-2840,49,"21,003",Local Police
FL,Tavares Police Department,,"Post Office Box 1068  Tavares, FL 32778",352-742-6419,31,"9,700",Local Police
FL,Taylor County Sheriff's Office,,"108 N Jefferson StCounty Courthouse Perry, FL 32347",850-584-4225,31,"19,256",Sheriff
FL,Temple Terrace Police Department,,"Post Office Box 16930  Temple Terrace, FL 33687",813-989-7117,52,"20,918",Local Police
FL,Tequesta Police Department,,"375 Tequesta Drive  Tequesta, FL 33469",561-575-6210,18,"5,273",Local Police
FL,Titusville Police Department,,"1100 John Glenn Blvd.  Titusville, FL 32780",321-264-7800,88,"40,670",Local Police
FL,Treasure Island Police Department,,"180  108Th Avenue  Treasure Island, FL 33706",727-547-4595,19,"7,450",Local Police
FL,Trenton Police Department,,"111 S.E. 5Th Avenue  Trenton, FL 32693",352-463-4010,3,"1,617",Local Police
FL,Umatilla Police Department,,"Post Office Box 2286  Umatilla, FL 32784",352-669-3561,8,"2,214",Local Police
FL,Union County Sheriff's Office,,"55 West Main StCourthouse, Rm 102 Lake Butler, FL 32054",904-496-2601,10,"13,442",Sheriff
FL,University Of Central Florida Police,,"4000 Central Florida Blvd., Building #4  Orlando, FL 32816",,64,,Special Jurisdiction
FL,University Of Florida Police,,"Building 51, Museum RoadP.O. Box 112150 Gainesville, FL 32611",352-392-5445,85,,Special Jurisdiction
FL,University Of North Florida Police,,"Martin P. Garris Police Bldg.1 Univ. of North Florida Drive Jacksonville, FL 32224",904-620-2804,28,,Special Jurisdiction
FL,University Of South Florida - St. Petersburg Police,,"140 Seventh Avenue South  St. Petersburg, FL 33701",,11,,Special Jurisdiction
FL,University Of South Florida Police,,"4202 E. Fowler Drive UPB002  Tampa, FL 33620",,47,,Special Jurisdiction
FL,University Of West Florida Police,,"Building 1911000 University Pkwy. Pensacola, FL 32514",850-474-3274,21,,Special Jurisdiction
FL,Valparaiso Police Department,,"465 Valparaiso Parkway  Valparaiso, FL 32580",850-729-5400,10,"6,408",Local Police
FL,Venice Police Department,,"1350 Ridgewood Avenue  Venice, FL 34292",941-486-2444,48,"17,764",Local Police
FL,Vero Beach Police Department,,"1055 20Th Street  Vero Beach, FL 32960",561-978-4610,59,"17,705",Local Police
FL,Virginia Gardens Police Department,,"6498 Northwest 38Th Terrace  Virginia Gardens, FL 33166",305-871-3141,6,"2,348",Local Police
FL,Volusia County Beach Patrol,,"515 S. Atlantic Avenue  Daytona Beach, FL 32118",,60,,Special Jurisdiction
FL,Volusia County Public Protection,,"Suite 183125 W. New York Ave. Deland, FL 32720",,2,,Special Jurisdiction
FL,Volusia County Sheriff's Office,,"P.O. Box 569123 W Indiana Ave Deland, FL 32721",904-736-5961,450,"443,343",Sheriff
FL,Wakulla County Sheriff's Office,,"15 Oak St  Crawfordville, FL 32327",850-926-0800,79,"22,863",Sheriff
FL,Waldo Police Department,,"14655 Kinnard Street  Waldo, FL 32694",352-468-1515,7,821,Local Police
FL,Walton County Sheriff's Office,,"P.O. Box 1388752 Triple G Rd Defuniak Springs, FL 32433",850-892-8186,165,"40,601",Sheriff
FL,Washington County Sheriff's Office,,"P.O. Box 6261293 Jackson Ave Bldg 400 Chipley, FL 32428",850-638-6122,34,"20,973",Sheriff
FL,Wauchula Police Department,,"128 South Seventh Avenue  Wauchula, FL 33873",863-773-3265,15,"4,368",Local Police
FL,Webster Police Department,,"71 Southeast First Street  Webster, FL 33597",352-793-2072,3,805,Local Police
FL,Welaka Police Department,,"Post Office Box 1098  Welaka, FL 32193",904-467-2303,1,586,Local Police
FL,West Melbourne Police Department,x,"2290 Minton Road  West Melbourne, FL 32904",321-723-9673,38,"9,824",Local Police
FL,West Miami Police Department,,"901 S.W. 62Nd Avenue  West Miami, FL 33144",305-266-0530,17,"5,863",Local Police
FL,West Palm Beach Police Department,,"600 Banyan Boulevard  West Palm Beach, FL 33401",561-653-3412,310,"82,103",Local Police
FL,White Springs Police Department,,"Post Office Drawer D  White Springs, FL 32096",904-397-2222,3,819,Local Police
FL,Wildwood Police Department,,"100 East Huey Street  Wildwood, FL 34785",352-330-1355,18,"3,924",Local Police
FL,Williston Police Department,,"5 Southwest 1St Avenue  Williston, FL 32696",352-528-4991,12,"2,297",Local Police
FL,Wilton Manors Police Department,,"524 Northeast 21St Court  Wilton Manors, FL 33305",954-390-2150,31,"12,697",Local Police
FL,Windermere Police Department,,"Post Office Box 1549  Windermere, FL 34786",407-876-3757,13,"1,897",Local Police
FL,Winter Garden Police Department,,"251 West Plant Street  Winter Garden, FL 34787",407-656-6633,64,"14,351",Local Police
FL,Winter Haven Police Department,,"125 North Lake Silver Drive Northwest  Winter Haven, FL 33881",863-291-5858,79,"26,487",Local Police
FL,Winter Park Police Department,,"500 North Virginia Avenue  Winter Park, FL 32789",,88,,Local Police
FL,Winter Springs Police Department,,"300 North Moss Road  Winter Springs, FL 32708",407-327-7966,70,"31,666",Local Police
FL,Zephyrhills Police Department,,"6118 Eighth Street  Zephyrhills, FL 33544",,32,,Local Police
FL,Zolfo Springs Police Department,,"Post Office Box 720  Zolfo Springs, FL 33890",863-735-1213,1,"1,641",Local Police
NY,Addison Village Police Department,,"35 Tuscarora Street  Addison, NY 14801",607-359-3619,2,"1,797",Local Police
NY,Afton Village Police Department,,"19 Court Street  Afton, NY 13730",607-639-1308,0,836,Local Police
NY,Akron Village Police Department,,"21 Main Street  Akron, NY 14001",,2,,Local Police
NY,Albany County Sheriff's Office,,"16 Eagle StCourthouse Albany, NY 12207",518-487-5440,100,"294,565",Sheriff
NY,Albany Police Department,,"165 Henry Johnson Boulevard  Albany, NY 12210",518-462-8013,328,"95,658",Local Police
NY,Albion Village Police Department,,"106 North Platt Street  Albion, NY 14411",716-589-5627,12,"7,438",Local Police
NY,Alexandria Bay Village Police Department,,"110 Walton StreetPO Box 367 Alexandria Bay, NY 13607",,2,,Local Police
NY,Alfred Village Police Department,,"7 West University Street  Alfred, NY 14802",607-587-8877,6,"3,954",Local Police
NY,Allegany County Sheriff's Office,,"4884 State Route 19 S  Belmont, NY 14813",716-268-9200,27,"49,927",Sheriff
NY,Allegany Village Police Department,,"106 East Main StreetP.O. Box 25 Allegany, NY 14706",716-373-0873,2,"1,883",Local Police
NY,Altamont Village Police Department,,"P.O. Box 643  Altamont, NY 12009",518-861-5480,1,"1,737",Local Police
NY,Amherst Police Department,,"500 John James Audubon Parkway  Amherst, NY 14228",716-689-1306,153,"116,510",Local Police
NY,Amityville Village Police Department,,"21 Ireland Place  Amityville, NY 11701",,24,,Local Police
NY,Amsterdam Police Department,,"Public Safety BuildingGuy Park Ave.Ext. Amsterdam, NY 12010",518-842-1100,36,"18,355",Local Police
NY,Andover Village Police Department,,"4 Main Street  Andover, NY 14806",,1,,Local Police
NY,Arcade Village Police Department,,"17 Church Street  Arcade, NY 14009",,6,,Local Police
NY,Ardsley Village Police Department,,"507 Ashford Avenue  Ardsley, NY 10502",914-693-1700,20,"4,269",Local Police
NY,Asharoken Village Police Department,,"1 Asharoken Avenue  Northport, NY 11768",631-261-7400,3,625,Local Police
NY,Athens Village Police Department,,"2 First Street  Athens, NY 12015",,0,,Local Police
NY,Attica Village Police Department,,"43 Exchange Street  Attica, NY 14011",,5,,Local Police
NY,Auburn Police Department,,"46 North Street  Auburn, NY 13021",315-255-4717,70,"28,574",Local Police
NY,Avon Village Police Department,,"74 Genesee Street  Avon, NY 14414",716-226-3720,5,"2,977",Local Police
NY,Bainbridge Village Police Department,,"35 West Main Street  Bainbridge, NY 13733",607-967-3911,0,"1,365",Local Police
NY,Baldwinsville Village Police Department,,"16 West Genesee Street  Baldwinsville, NY 13027",315-635-3131,15,"7,053",Local Police
NY,Ballston Spa Village Police Department,,"30 Bath Street  Ballston Spa, NY 12020",518-885-5111,5,"5,556",Local Police
NY,Barker Village Police Department,,"8708 Main StreetP.O. Box 298 Barker, NY 14012",,0,,Local Police
NY,Batavia Police Department,,"10 West Main Street  Batavia, NY 14020",716-343-8180,29,"16,256",Local Police
NY,Bath Village Police Department,,"110 Liberty Street  Bath, NY 14810",607-776-2175,12,"5,641",Local Police
NY,Beacon Police Department,,"One Municipal Plaza, Suite 3  Beacon, NY 12508",845-831-4111,34,"13,808",Local Police
NY,Bedford Police Department,,"307 BEDFORD ROAD  Bedford Hills, NY 10507",,43,,Local Police
NY,Belmont Village Police Department,,"One Schuyler Street  Belmont, NY 14813",,1,,Local Police
NY,Bethlehem Town Police Department,,"447 Delaware Avenue  Delmar, NY 12054",518-439-9973,42,"31,304",Local Police
NY,Binghamton Police Department,,"38 Hawley Street  Binghamton, NY 13901",607-772-7090,139,"47,380",Local Police
NY,Binghamton University Police,,"P.O. Box 6000  Binghamton, NY 13902",,36,,Special Jurisdiction
NY,Blooming Grove Town Police Department,,"2 Horton Road  Blooming Grove, NY 10914",,16,,Local Police
NY,Bolivar Village Police Department,,"252 Main Street  Bolivar, NY 14715",716-928-2544,1,"1,173",Local Police
NY,Bolton Town Police Department,,"4949 Lake Shore DriveP.O. Box 752 Bolton Landing, NY 12814",,0,,Local Police
NY,Boonville Village Police Department,,"13149 State Route 12  Boonville, NY 13309",315-943-2051,3,"2,138",Local Police
NY,Briarcliff Manor Village Police Department,,"1111 Pleasantville Road  Briarcliff Manor, NY 10510",914-941-2130,19,"7,696",Local Police
NY,Brighton Police Department,,"2300 Elmwood Avenue  Rochester, NY 14618",716-784-5150,40,"35,588",Local Police
NY,Brockport Village Police Department,,"One Clinton Street  Brockport, NY 14420",,11,,Local Police
NY,Bronx Community College Public Safety Department,,"2155 University Avenue  Bronx, NY 10453",718-289-5923,35,,Special Jurisdiction
NY,Bronxville Village Police Department,,"200 Pondfield Road  Bronxville, NY 10708",914-337-0500,19,"6,543",Local Police
NY,Broome County Sheriff's Office,,"155 Lt Vanwinkle Dr  Binghamton, NY 13905",607-778-2492,216,"200,536",Sheriff
NY,Buchanan Village Police Department,,"236 Tate Avenue  Buchanan, NY 10511",914-739-6776,5,"2,189",Local Police
NY,Buffalo Police Department,,"74 Franklin Street, Room 114  Buffalo, NY 14202",716-851-4452,793,"292,648",Local Police
NY,Buffalo State College Police,,"1300 Elmwood Ave  Buffalo, NY 14222",,30,,Special Jurisdiction
NY,Cairo Town Police Department,,"123 Angelo Canna Pk/P.O. 728  Cairo, NY 12413",518-622-2324,2,"6,355",Local Police
NY,Caledonia Village Police Department,,"3095 Main Street  Caledonia, NY 14423",,2,,Local Police
NY,Cambridge Village Police Department,,"56 North Park StreetP.O. Box 235 Cambridge, NY 12816",,6,,Local Police
NY,Camden Village Police Department,,"14 Church Street  Camden, NY 13316",315-245-1222,3,"2,330",Local Police
NY,Camillus Town And Village Police Department,,"4600 W. Genesee St.  Syracuse, NY 13219",315-487-0102,24,"23,152",Local Police
NY,Canajoharie Police Department,,"75 Erie Boulevard  Canajoharie, NY 13317",518-673-3111,5,"2,257",Local Police
NY,Canandaigua Police Department,,"21 Ontario Street  Canandaigua, NY 14424",716-396-5035,24,"11,264",Local Police
NY,Canastota Village Police Department,,"205 South Peterboro Street  Canastota, NY 13032",315-697-2240,6,"4,425",Local Police
NY,Canton Village Police Department,,"Municipal Building60 Main Street Canton, NY 13617",315-386-4561,8,"5,882",Local Police
NY,Cape Vincent Village Police Department,,"127 E. Joseph StreetP.O. Box 337 Cape Vincent, NY 13618",,0,,Local Police
NY,Carmel Town Police Department,,"60 Mcalpin Avenue  Mahopac, NY 10541",914-628-1300,35,"33,006",Local Police
NY,Carthage Village Police Department,,"120 South Mechanic Street  Carthage, NY 13619",315-493-1141,4,"3,721",Local Police
NY,Catskill Village Police Department,,"422 Main Street  Catskill, NY 12414",518-943-2244,15,"4,392",Local Police
NY,Cattaraugus County Sheriff's Office,,"301 Court St  Little Valley, NY 14755",716-938-9191,66,"83,955",Sheriff
NY,Cayuga County Sheriff's Office,,"7445 County House RdPublic Safety Bldg Auburn, NY 13021",315-253-3991,34,"81,963",Sheriff
NY,Cayuga Heights Village Police Department,,"836 Hanshaw Road  Ithaca, NY 14850",607-257-1011,6,"3,273",Local Police
NY,Cazenovia Village Police Department,,"90 Albany Street  Cazenovia, NY 13035",315-655-3276,4,"2,614",Local Police
NY,Centre Island Village Police Department,,"100 Centre Island Road  Oyster Bay, NY 11771",516-922-6466,5,444,Local Police
NY,Chatham Village Police Department,,"77 Main Street  Chatham, NY 12037",518-392-3451,3,"1,758",Local Police
NY,Chautauqua County Sheriff's Office,,"15 E Chautauqua StPO Box 128 Mayville, NY 14757",716-753-4900,73,"139,750",Sheriff
NY,Cheektowaga Police Department,x,"3223 Union Road  Cheektowaga, NY 14227",716-686-3500,129,"94,019",Local Police
NY,Chemung County Sheriff's Office,,"203 William StPO Box 588 Elmira, NY 14901",607-737-2987,44,"91,070",Sheriff
NY,Chenango County Sheriff's Office,,"279 County Route 46  Norwich, NY 13815",607-334-2000,25,"51,401",Sheriff
NY,Chester Town Police Department,,"1786 Kings Highway  Chester, NY 10918",,14,,Local Police
NY,Chester Village Police Department,,"47 Main Street  Chester, NY 10918",845-469-4111,14,"3,445",Local Police
NY,Chittenango Village Police Department,,"222 Genesee Street  Chittenango, NY 13037",315-687-3930,4,"4,855",Local Police
NY,Cicero Police Department,,"8236 Brewton Road  Cicero, NY 13039",315-699-1466,14,"27,982",Local Police
NY,Clarkstown Police Department,,"20 Maple Avenue  New City, NY 10956",845-639-5800,170,"82,082",Local Police
NY,Clayton Village Police Department,,"Municipal BuildingP.O. Box 250 Clayton, NY 13624",315-686-5592,3,"1,821",Local Police
NY,Clifton Springs Village Police Department,,"One West Main Street  Clifton Springs, NY 14432",315-462-2422,2,"2,223",Local Police
NY,Clinton County Sheriff's Office,,"25 Mccarthy Dr  Plattsburgh, NY 12901",518-561-1810,105,"79,894",Sheriff
NY,Clyde Village Police Department,,"Municipal Building6 South Park Street Clyde, NY 14433",,3,,Local Police
NY,Cobleskill Village Police Department,,"378 Mineral Spring RoadP.O. Box 169 Cobleskill, NY 12043",518-234-2923,13,"4,533",Local Police
NY,Coeymans Town Police Department,,"18 Russell Avenue  Ravena, NY 12143",518-756-2059,6,"8,151",Local Police
NY,Cohoes Police Department,,"City Hall, 97 Mohawk  Cohoes, NY 12047",518-237-5333,36,"15,521",Local Police
NY,Colchester Town Police Department,,"P.O. Box 321  Downsville, NY 13755",607-363-2233,2,"2,042",Local Police
NY,Colonie Police Department,,"Public Safety Building312 Wolf Road Latham, NY 12110",518-783-2744,109,"79,258",Local Police
NY,Columbia County Sheriff's Office,,"85 Industrial Tract  Hudson, NY 12534",518-828-3344,44,"63,094",Sheriff
NY,Cooperstown Village Police Department,,"22 Main Street  Cooperstown, NY 13326",,6,,Local Police
NY,Corfu Village Police Department,,"116 East Main StreetP.O. Box 52 Corfu, NY 14036",716-599-3327,0,795,Local Police
NY,Corning Police Department,,"13 Civic Center Plaza  Corning, NY 14830",607-962-2451,23,"10,842",Local Police
NY,Cornwall Town Police Department,,"183 Main Street  Cornwall, NY 12518",914-534-8100,12,"12,307",Local Police
NY,Cornwall-On-Hudson Police Department,,"325 Hudson Street  Cornwall-On-Hudson, NY 12520",845-534-9250,4,"3,058",Local Police
NY,Cortland County Sheriff's Office,,"54 Greenbush St  Cortland, NY 13045",607-753-3311,31,"48,599",Sheriff
NY,Cortland Police Department,,"25 Court Street  Cortland, NY 13045",,44,,Local Police
NY,Coxsackie Village Police Department,,"119 Mansion Street  Coxsackie, NY 12051",518-731-8122,1,"2,895",Local Police
NY,Crawford Town Police Department,,"Route 302P.O. Box 109 Pine Bush, NY 12566",,12,,Local Police
NY,Croton-On-Hudson Village Police Department,,"1 Van Wyck Street  Croton-On-Hudson, NY 10520",,20,,Local Police
NY,Cuba Town Police Department,,"5 Bull StreetP.O. Box 41 Cuba, NY 14727",716-968-1666,4,"3,392",Local Police
NY,Cuny Baruch College Police,,"17 Lexington Ave  New York, NY 10010",,40,,Special Jurisdiction
NY,Cuny Borough Of Manhattan Community College Police,,"199 Chambers Street, S-202  New York, NY 10007",,49,,Special Jurisdiction
NY,Cuny Brooklyn College Police,,"2900 Bedford Ave  Brooklyn, NY 11210",,79,,Special Jurisdiction
NY,Cuny City College Police,,"160 Convent AveNAC 4th Floor, Room 201 New York, NY 10031",,44,,Special Jurisdiction
NY,Cuny College Of Staten Island Police,,"2800 Victory BoulevardBuilding 2A, Room 108 Staten Island, NY 10314",,45,,Special Jurisdiction
NY,Cuny Graduate Center Police,,"365 Fifth Avenue  New York, NY 10016",,8,,Special Jurisdiction
NY,Cuny Hostos Community College Police,,"450 Grand ConcourseRoom C-030 Bronx, NY 10451",,41,,Special Jurisdiction
NY,Cuny Hunter College Police,,"695 Park AvenueRoom B122 West New York, NY 10065",,45,,Special Jurisdiction
NY,Cuny Kingsborough Community College Police,,"2001 Oriental Blvd  Brooklyn, NY 11235",,22,,Special Jurisdiction
NY,Cuny La Guardia Community College Police,,"31-10 Thomson Ave  Long Island, NY 11101",,32,,Special Jurisdiction
NY,Cuny Lehman College Police,,"250 Bedford Park Blvd WAPAX 109 Bronx, NY 10468",,35,,Special Jurisdiction
NY,Cuny Medgar Evers College Police,,"1150 Carrol St  Brooklyn, NY 11225",,20,,Special Jurisdiction
NY,Cuny New York City College Of Technology Police,,"300 Jay Street  Brooklyn, NY 11201",,34,,Special Jurisdiction
NY,Cuny Queens College Police,,"65-30 Kissena Blvd  Flushing, NY 11367",,16,,Special Jurisdiction
NY,Cuny Queensborough Community College Police,,"22205-56Th Ave  Bayside, NY 11364",,26,,Special Jurisdiction
NY,Cuny York College Police,,"94-20 Guy R Brewer BlvdRoom 1M02 Jamaica, NY 11451",,30,,Special Jurisdiction
NY,Dansville Village Police Department,,"14 Clara Barton Street  Dansville, NY 14437",716-335-3113,5,"4,832",Local Police
NY,Deerpark Town Police Department,,"420 Route 209Post Office Box 119 Huguenot, NY 12746",,7,,Local Police
NY,Delaware County Sheriff's Office,,"280 Phoebe Ln Ste 1  Delhi, NY 13753",607-746-2336,11,"48,055",Sheriff
NY,Delhi Village Police Department,,"Village Hall, Court StreetP.O. Box 328 Delhi, NY 13753",607-746-2249,4,"2,583",Local Police
NY,Depew Police Department,,"85 Manitou Street  Depew, NY 14043",716-683-1123,28,"16,629",Local Police
NY,Deposit Village Police Department,,"146 Front Street  Deposit, NY 13754",607-467-2115,3,"1,699",Local Police
NY,Dewitt Town Police Department,,"5400 Butternut Drive  East Syracuse, NY 13057",315-449-3640,38,"24,071",Local Police
NY,Dobbs Ferry Village Police Department,,"112 Main Street  Dobbs Ferry, NY 10522",914-693-5500,28,"10,622",Local Police
NY,Dolgeville Village Police Department,,"Municipal Building41 North Main Street Dolgeville, NY 13329",,3,,Local Police
NY,Dryden Village Police Department,,"16 South StreetP.O. Box 820 Dryden, NY 13053",607-844-8119,5,"1,832",Local Police
NY,Dunkirk Police Department,,"City Hall342 Central Avenue Dunkirk, NY 14048",716-366-2477,36,"13,131",Local Police
NY,Dutchess County Sheriff's Office,,"150 N Hamilton St  Poughkeepsie, NY 12601",845-486-3800,108,"280,150",Sheriff
NY,East Aurora/Town Of Aurora Police Department,,"571 Main Street  East Aurora, NY 14052",716-652-1313,17,"13,996",Local Police
NY,East Fishkill Town Police Department,,"2468 Route 52  Hopewell Junction, NY 12533",914-221-0133,32,"25,589",Local Police
NY,East Greenbush Police Department,,"225 Columbia Turnpike  Rensselaer, NY 12144",518-479-2525,24,"15,560",Local Police
NY,East Hampton Town Police Department,,"131 Wainscott N/W Road  East Hampton, NY 11937",631-324-0024,65,"19,719",Local Police
NY,East Hampton Village Police Department,,"One Cedar Street  East Hampton, NY 11937",631-324-0777,25,"1,334",Local Police
